family_id,current_year,current_month,sex,age,age_month,life_expectancy,dead,occupation,already_married,entrepreneurship,successful_entrepreneur,life_insurance,body_condition,monthly_health_cost,baby_cost,initial_monthly_income,current_period_income,last_period_employee_income,food_consumption_monthly_value,other_consumption_monthly_value,initial_saving,monthly_saving,total_saving,retirement_monthly_payment,jobless_subsidy,birth_willingness,num_of_children,salary_yearly_increase_rate
vcN8LO5AQsXFMoIiicH3YVDg,6,6,woman,56.0,6,67.0,False,employed,False,False,False,35,healthy,0,72.0,128.0,128.0,128.0,23.86298453884708,17.7363,16641.0,14.400715461152927,16978.697163980403,0,0,0,1,0.0166
vcN8LO5AQsXFMoIiicH3YVDg,6,7,woman,56.0,7,67.0,False,employed,False,False,False,35,disabled,0,76.0,128.0,128.0,128.0,25.88595684063536,8.4767,16641.0,17.637343159364647,16996.334507139767,0,0,0,1,0.0053
vcN8LO5AQsXFMoIiicH3YVDg,6,8,woman,56.0,8,67.0,False,employed,False,False,False,35,sick,0,28.0,128.0,128.0,128.0,29.58418137006997,19.3023,16641.0,51.11351862993003,17047.448025769696,0,0,0,1,0.0222
vcN8LO5AQsXFMoIiicH3YVDg,6,9,woman,56.0,9,67.0,False,employed,False,False,False,35,healthy,0,64.0,128.0,128.0,128.0,26.88505427209905,31.6106,16641.0,5.50434572790094,17052.9523714976,0,0,0,1,0.0079
vcN8LO5AQsXFMoIiicH3YVDg,6,10,woman,56.0,10,67.0,False,employed,False,False,False,35,healthy,0,54.0,128.0,128.0,128.0,27.448973236110536,5.0946,16641.0,41.45642676388947,17094.408798261487,0,0,0,1,0.0171
vcN8LO5AQsXFMoIiicH3YVDg,6,11,woman,56.0,11,67.0,False,employed,False,False,False,35,healthy,0,25.0,128.0,128.0,128.0,21.06607268658319,30.2034,16641.0,51.7305273134168,17146.139325574903,0,0,0,1,0.0211
vcN8LO5AQsXFMoIiicH3YVDg,6,12,woman,56.0,12,67.0,False,employed,False,False,False,35,healthy,0,83.0,128.0,128.0,128.0,24.985152781735824,74.3475,16641.0,-54.33265278173582,17091.806672793165,0,0,0,1,0.0068
vcN8LO5AQsXFMoIiicH3YVDg,7,1,woman,57.0,1,67.0,False,employed,False,False,False,35,healthy,0,36.0,131.0,131.0,131.0,26.56184108652271,74.321,16641.0,-5.882841086522703,17085.92383170664,0,0,0,1,0.0217
vcN8LO5AQsXFMoIiicH3YVDg,7,2,woman,57.0,2,67.0,False,employed,False,False,False,35,healthy,0,56.0,131.0,131.0,131.0,20.881869412214904,122.5554,16641.0,-68.43726941221492,17017.486562294427,0,0,0,1,0.0238
vcN8LO5AQsXFMoIiicH3YVDg,7,3,woman,57.0,3,67.0,False,employed,False,False,False,35,sick,0,75.0,131.0,131.0,131.0,30.876413702740365,22.8924,16641.0,2.23118629725964,17019.717748591687,0,0,0,1,0.0183
vcN8LO5AQsXFMoIiicH3YVDg,7,4,woman,57.0,4,67.0,False,employed,False,False,False,35,healthy,0,37.0,131.0,131.0,131.0,24.598329035235466,14.5905,16641.0,54.81117096476453,17074.52891955645,0,0,0,1,0.0301
vcN8LO5AQsXFMoIiicH3YVDg,7,5,woman,57.0,5,67.0,False,employed,False,False,False,35,healthy,0,56.0,131.0,131.0,131.0,31.641981201966136,9.631,16641.0,33.72701879803387,17108.255938354483,0,0,0,1,0.0232
vcN8LO5AQsXFMoIiicH3YVDg,7,6,woman,57.0,6,67.0,False,employed,False,False,False,35,sick,0,47.0,131.0,131.0,131.0,31.081026713722505,29.733,16641.0,23.185973286277488,17131.44191164076,0,0,0,1,0.0272
vcN8LO5AQsXFMoIiicH3YVDg,7,7,woman,57.0,7,67.0,False,employed,False,False,False,35,healthy,0,58.0,131.0,131.0,131.0,28.25851717396936,12.9029,16641.0,31.838582826030645,17163.280494466788,0,0,0,1,0.0256
vcN8LO5AQsXFMoIiicH3YVDg,7,8,woman,57.0,8,67.0,False,employed,False,False,False,35,healthy,0,78.0,131.0,131.0,131.0,34.52926623541841,7.0886,16641.0,11.382133764581582,17174.66262823137,0,0,0,1,0.0241
vcN8LO5AQsXFMoIiicH3YVDg,7,9,woman,57.0,9,67.0,False,employed,False,False,False,35,sick,0,58.0,131.0,131.0,131.0,21.42698844526797,57.8847,16641.0,-6.3116884452679685,17168.3509397861,0,0,0,1,0.0133
vcN8LO5AQsXFMoIiicH3YVDg,7,10,woman,57.0,10,67.0,False,employed,False,False,False,35,healthy,0,90.0,131.0,131.0,131.0,28.95278647966507,11.8246,16641.0,0.2226135203349315,17168.573553306436,0,0,0,1,0.0268
vcN8LO5AQsXFMoIiicH3YVDg,7,11,woman,57.0,11,67.0,False,employed,False,False,False,35,healthy,0,63.0,131.0,131.0,131.0,35.111184319594834,23.4285,16641.0,9.460315680405174,17178.03386898684,0,0,0,1,0.0216
vcN8LO5AQsXFMoIiicH3YVDg,7,12,woman,57.0,12,67.0,False,employed,False,False,False,35,healthy,0,49.0,131.0,131.0,131.0,23.75990029255152,20.5573,16641.0,37.68279970744848,17215.716668694287,0,0,0,1,0.0168
vcN8LO5AQsXFMoIiicH3YVDg,8,1,woman,58.0,1,67.0,False,employed,False,False,False,35,healthy,0,52.0,135.0,135.0,135.0,35.244655145220285,11.8969,16641.0,35.858444854779705,17251.57511354907,0,0,0,1,0.0296
vcN8LO5AQsXFMoIiicH3YVDg,8,2,woman,58.0,2,67.0,False,employed,False,False,False,35,healthy,0,60.0,135.0,135.0,135.0,38.75167140113923,86.4818,16641.0,-50.23347140113923,17201.34164214793,0,0,0,1,0.0296
vcN8LO5AQsXFMoIiicH3YVDg,8,3,woman,58.0,3,67.0,False,employed,False,False,False,35,healthy,0,38.0,135.0,135.0,135.0,41.96044932332549,10.6148,16641.0,44.424750676674506,17245.766392824604,0,0,0,1,0.0174
vcN8LO5AQsXFMoIiicH3YVDg,8,4,woman,58.0,4,67.0,False,employed,False,False,False,35,disabled,0,66.0,135.0,135.0,135.0,28.609246965394718,5.146,16641.0,35.24475303460528,17281.011145859207,0,0,0,1,0.0114
vcN8LO5AQsXFMoIiicH3YVDg,8,5,woman,58.0,5,67.0,False,employed,False,False,False,35,healthy,0,74.0,135.0,135.0,135.0,32.76124919553411,53.1527,16641.0,-24.91394919553411,17256.09719666367,0,0,0,1,0.0503
vcN8LO5AQsXFMoIiicH3YVDg,8,6,woman,58.0,6,67.0,False,employed,False,False,False,35,healthy,0,38.0,135.0,135.0,135.0,29.64808620987314,66.5837,16641.0,0.7682137901268646,17256.8654104538,0,0,0,1,0.0377
vcN8LO5AQsXFMoIiicH3YVDg,8,7,woman,58.0,7,67.0,False,employed,False,False,False,35,healthy,0,29.0,135.0,135.0,135.0,25.382883806815325,100.8114,16641.0,-20.19428380681533,17236.671126646983,0,0,0,1,0.0222
vcN8LO5AQsXFMoIiicH3YVDg,8,8,woman,58.0,8,67.0,False,employed,False,False,False,35,healthy,0,51.0,135.0,135.0,135.0,28.423286902954374,9.9935,16641.0,45.58321309704563,17282.254339744028,0,0,0,1,0.0053
vcN8LO5AQsXFMoIiicH3YVDg,8,9,woman,58.0,9,67.0,False,employed,False,False,False,35,healthy,0,67.0,135.0,135.0,135.0,27.4303104750586,40.9394,16641.0,-0.3697104750586106,17281.88462926897,0,0,0,1,0.0268
vcN8LO5AQsXFMoIiicH3YVDg,8,10,woman,58.0,10,67.0,False,employed,False,False,False,35,healthy,0,54.0,135.0,135.0,135.0,37.52764890031951,58.6913,16641.0,-15.218948900319504,17266.66568036865,0,0,0,1,0.0041
vcN8LO5AQsXFMoIiicH3YVDg,8,11,woman,58.0,11,67.0,False,employed,False,False,False,35,healthy,0,67.0,135.0,135.0,135.0,33.50020537596425,23.3865,16641.0,11.11329462403576,17277.778974992685,0,0,0,1,0.0183
vcN8LO5AQsXFMoIiicH3YVDg,8,12,woman,58.0,12,67.0,False,employed,False,False,False,35,healthy,0,44.0,135.0,135.0,135.0,27.638397463460937,102.6184,16641.0,-39.25679746346093,17238.522177529223,0,0,0,1,0.0216
vcN8LO5AQsXFMoIiicH3YVDg,9,1,woman,59.0,1,67.0,False,employed,False,False,False,35,sick,0,73.0,138.0,138.0,138.0,28.119962120326136,14.1192,16641.0,22.760837879673858,17261.283015408895,0,0,0,1,0.0245
vcN8LO5AQsXFMoIiicH3YVDg,9,2,woman,59.0,2,67.0,False,employed,False,False,False,35,sick,0,86.0,138.0,138.0,138.0,32.232117344478105,18.1838,16641.0,1.5840826555218968,17262.867098064416,0,0,0,1,0.0208
vcN8LO5AQsXFMoIiicH3YVDg,9,3,woman,59.0,3,67.0,False,employed,False,False,False,35,healthy,0,59.0,138.0,138.0,138.0,28.142131692304503,64.3842,16641.0,-13.52633169230451,17249.340766372112,0,0,0,1,0.0157
vcN8LO5AQsXFMoIiicH3YVDg,9,4,woman,59.0,4,67.0,False,employed,False,False,False,35,healthy,0,74.0,138.0,138.0,138.0,35.76510898732982,9.887,16641.0,18.34789101267017,17267.68865738478,0,0,0,1,0.0187
vcN8LO5AQsXFMoIiicH3YVDg,9,5,woman,59.0,5,67.0,False,employed,False,False,False,35,healthy,0,73.0,138.0,138.0,138.0,28.868031375854216,18.7919,16641.0,17.340068624145786,17285.028726008928,0,0,0,1,0.0276
