family_id,current_year,current_month,sex,age,age_month,life_expectancy,dead,occupation,already_married,entrepreneurship,successful_entrepreneur,life_insurance,body_condition,monthly_health_cost,baby_cost,initial_monthly_income,current_period_income,last_period_employee_income,food_consumption_monthly_value,other_consumption_monthly_value,initial_saving,monthly_saving,total_saving,retirement_monthly_payment,jobless_subsidy,birth_willingness,num_of_children,salary_yearly_increase_rate
fTCr7MHQJJUGkQjKtd76qDCi,2,3,man,16.0,11,78.0,False,student,False,False,False,10,sick,20,0.0,0.0,0.0,0.0,12.0,0.0,0,-32.0,-238.0,0,0,0.0,0,0.0
fTCr7MHQJJUGkQjKtd76qDCi,2,4,man,16.0,12,78.0,False,student,False,False,False,10,healthy,0,0.0,0.0,0.0,0.0,12.0,0.0,0,-12.0,-250.0,0,0,0.0,0,0.0
fTCr7MHQJJUGkQjKtd76qDCi,2,5,man,17.0,1,78.0,False,student,False,False,False,10,healthy,0,0.0,0.0,0.0,0.0,12.0,0.0,0,-12.0,-262.0,0,0,0.0,0,0.0
fTCr7MHQJJUGkQjKtd76qDCi,2,6,man,17.0,2,78.0,False,student,False,False,False,10,healthy,0,0.0,0.0,0.0,0.0,12.0,0.0,0,-12.0,-274.0,0,0,0.0,0,0.0
fTCr7MHQJJUGkQjKtd76qDCi,2,7,man,17.0,3,78.0,False,student,False,False,False,10,disabled,5,0.0,0.0,0.0,0.0,12.0,0.0,0,-17.0,-291.0,0,0,0.0,0,0.0
fTCr7MHQJJUGkQjKtd76qDCi,2,8,man,17.0,4,78.0,False,student,False,False,False,10,disabled,5,0.0,0.0,0.0,0.0,12.0,0.0,0,-17.0,-308.0,0,0,0.0,0,0.0
fTCr7MHQJJUGkQjKtd76qDCi,2,9,man,17.0,5,78.0,False,student,False,False,False,10,healthy,0,0.0,0.0,0.0,0.0,12.0,0.0,0,-12.0,-320.0,0,0,0.0,0,0.0
fTCr7MHQJJUGkQjKtd76qDCi,2,10,man,17.0,6,78.0,False,student,False,False,False,10,healthy,0,0.0,0.0,0.0,0.0,12.0,0.0,0,-12.0,-332.0,0,0,0.0,0,0.0
fTCr7MHQJJUGkQjKtd76qDCi,2,11,man,17.0,7,78.0,False,student,False,False,False,10,healthy,0,0.0,0.0,0.0,0.0,12.0,0.0,0,-12.0,-344.0,0,0,0.0,0,0.0
fTCr7MHQJJUGkQjKtd76qDCi,2,12,man,17.0,8,78.0,False,student,False,False,False,10,disabled,5,0.0,0.0,0.0,0.0,12.0,0.0,0,-17.0,-361.0,0,0,0.0,0,0.0
fTCr7MHQJJUGkQjKtd76qDCi,3,1,man,17.0,9,78.0,False,student,False,False,False,10,healthy,0,0.0,0.0,0.0,0.0,12.0,0.0,0,-12.0,-373.0,0,0,0.0,0,0.0
fTCr7MHQJJUGkQjKtd76qDCi,3,2,man,17.0,10,78.0,False,student,False,False,False,10,disabled,5,0.0,0.0,0.0,0.0,12.0,0.0,0,-17.0,-390.0,0,0,0.0,0,0.0
fTCr7MHQJJUGkQjKtd76qDCi,3,3,man,17.0,11,78.0,False,student,False,False,False,10,sick,20,0.0,0.0,0.0,0.0,12.0,0.0,0,-32.0,-422.0,0,0,0.0,0,0.0
fTCr7MHQJJUGkQjKtd76qDCi,3,4,man,17.0,12,78.0,False,student,False,False,False,10,healthy,0,0.0,0.0,0.0,0.0,12.0,0.0,0,-12.0,-434.0,0,0,0.0,0,0.0
fTCr7MHQJJUGkQjKtd76qDCi,3,5,man,18.0,1,78.0,False,employed,False,False,False,35,sick,0,0.0,0.0,92.1179,92.1179,22.92359909643004,0.5028,0,68.69150090356997,-365.30849909643,0,0,0.0,0,0.186
fTCr7MHQJJUGkQjKtd76qDCi,3,6,man,18.0,2,78.0,False,employed,False,False,False,35,disabled,0,0.0,0.0,139.2166,139.2166,25.10907347774244,13.6727,0,100.43482652225757,-264.8736725741725,0,0,0.0,0,0.1112
fTCr7MHQJJUGkQjKtd76qDCi,3,7,man,18.0,3,78.0,False,employed,False,False,False,35,sick,0,0.0,0.0,113.8891,113.8891,28.324304993787557,52.5138,0,33.050995006212446,-231.82267756796003,0,0,0.0,0,0.1232
fTCr7MHQJJUGkQjKtd76qDCi,3,8,man,18.0,4,78.0,False,employed,False,False,False,35,healthy,0,0.0,0.0,111.7847,111.7847,25.00730484472868,31.9908,0,54.78659515527132,-177.0360824126887,0,0,0.0,0,0.1187
fTCr7MHQJJUGkQjKtd76qDCi,3,9,man,18.0,5,78.0,False,employed,False,False,False,35,sick,0,0.0,0.0,62.6968,62.6968,14.109417560443555,47.3747,0,1.2126824395564526,-175.82339997313224,0,0,0.0,0,0.2343
fTCr7MHQJJUGkQjKtd76qDCi,3,10,man,18.0,6,78.0,False,employed,False,False,False,35,healthy,0,0.0,0.0,118.898,118.898,24.866038874567227,63.0845,0,30.94746112543277,-144.87593884769947,0,0,0.0,0,0.1188
fTCr7MHQJJUGkQjKtd76qDCi,3,11,man,18.0,7,78.0,False,employed,False,False,False,35,healthy,0,0.0,0.0,184.0419,184.0419,44.772230038704514,2.2327,0,137.03696996129548,-7.83896888640399,0,0,0.0,0,0.16
fTCr7MHQJJUGkQjKtd76qDCi,3,12,man,18.0,8,78.0,False,employed,False,False,False,35,healthy,0,0.0,0.0,133.6324,133.6324,25.14023526931095,16.0713,0,92.42086473068905,84.58189584428504,0,0,0.0,0,0.0906
fTCr7MHQJJUGkQjKtd76qDCi,4,1,man,18.0,9,78.0,False,employed,False,False,False,35,disabled,0,0.0,104.0,104.0,104.0,25.61843516210274,40.3477,0,38.033864837897255,122.6157606821823,0,0,0.0,0,0.1142
fTCr7MHQJJUGkQjKtd76qDCi,4,2,man,18.0,10,78.0,False,employed,False,False,False,35,healthy,0,0.0,104.0,104.0,104.0,18.900105685997147,10.151,0,74.94889431400286,197.56465499618517,0,0,0.0,0,0.1533
fTCr7MHQJJUGkQjKtd76qDCi,4,3,man,18.0,11,78.0,False,employed,False,False,False,35,disabled,0,0.0,104.0,104.0,104.0,27.42994530112541,0.2696,0,76.30045469887459,273.86510969505974,0,0,0.0,0,0.118
fTCr7MHQJJUGkQjKtd76qDCi,4,4,man,18.0,12,78.0,False,employed,False,False,False,35,disabled,0,0.0,104.0,104.0,104.0,23.11620732355839,17.0623,0,63.821492676441615,337.6866023715013,0,0,0.0,0,0.182
fTCr7MHQJJUGkQjKtd76qDCi,4,5,man,19.0,1,78.0,False,employed,False,False,False,35,sick,0,0.0,104.0,104.0,104.0,16.587726780719056,52.5013,0,34.91097321928095,372.5975755907823,0,0,0.0,0,0.2004
fTCr7MHQJJUGkQjKtd76qDCi,4,6,man,19.0,2,78.0,False,employed,False,False,False,35,healthy,0,0.0,104.0,104.0,104.0,23.69752411704863,42.8305,0,37.47197588295137,410.06955147373367,0,0,0.0,0,0.2407
fTCr7MHQJJUGkQjKtd76qDCi,4,7,man,19.0,3,78.0,False,employed,False,False,False,35,healthy,0,0.0,104.0,104.0,104.0,19.295946888811148,10.0027,0,74.70135311118885,484.7709045849225,0,0,0.0,0,0.174
fTCr7MHQJJUGkQjKtd76qDCi,4,8,man,19.0,4,78.0,False,employed,False,False,False,35,healthy,0,0.0,104.0,104.0,104.0,40.522390053854,22.0439,0,41.433709946146,526.2046145310685,0,0,0.0,0,0.1818
fTCr7MHQJJUGkQjKtd76qDCi,4,9,man,19.0,5,78.0,False,employed,False,False,False,35,healthy,0,0.0,104.0,104.0,104.0,18.827637602349373,15.6833,0,69.48906239765063,595.6936769287191,0,0,0.0,0,0.1699
fTCr7MHQJJUGkQjKtd76qDCi,4,10,man,19.0,6,78.0,False,employed,False,False,False,35,healthy,0,0.0,104.0,104.0,104.0,21.812490642411863,24.8148,0,57.372709357588136,653.0663862863073,0,0,0.0,0,0.1543
fTCr7MHQJJUGkQjKtd76qDCi,4,11,man,19.0,7,78.0,False,employed,False,False,False,35,disabled,0,0.0,104.0,104.0,104.0,28.73915743657413,1.5228,0,73.73804256342586,726.8044288497332,0,0,0.0,0,0.1174
fTCr7MHQJJUGkQjKtd76qDCi,4,12,man,19.0,8,78.0,False,employed,False,False,False,35,healthy,0,0.0,104.0,104.0,104.0,27.95140499697502,2.4862,0,73.56239500302499,800.3668238527582,0,0,0.0,0,0.149
fTCr7MHQJJUGkQjKtd76qDCi,5,1,man,19.0,9,78.0,False,employed,False,False,False,35,healthy,0,0.0,113.0,113.0,113.0,28.4710311100188,11.6908,0,72.8381688899812,873.2049927427395,0,0,0.0,0,0.0863
fTCr7MHQJJUGkQjKtd76qDCi,5,2,man,19.0,10,78.0,False,employed,False,False,False,35,healthy,0,0.0,113.0,113.0,113.0,20.874256662697608,47.9928,0,44.13294333730239,917.337936080042,0,0,0.0,0,0.1583
fTCr7MHQJJUGkQjKtd76qDCi,5,3,man,19.0,11,78.0,False,employed,False,False,False,35,disabled,0,0.0,113.0,113.0,113.0,28.81851575438402,11.3416,0,72.83988424561598,990.177820325658,0,0,0.0,0,0.1253
fTCr7MHQJJUGkQjKtd76qDCi,5,4,man,19.0,12,78.0,False,employed,False,False,False,35,sick,0,0.0,113.0,113.0,113.0,26.045785314529397,13.1005,0,73.8537146854706,1064.0315350111284,0,0,0.0,0,0.1713
fTCr7MHQJJUGkQjKtd76qDCi,5,5,man,20.0,1,78.0,False,employed,False,False,False,35,sick,0,0.0,113.0,113.0,113.0,27.612333489743417,24.1602,0,61.227466510256576,1125.259001521385,0,0,0.0,0,0.0785
fTCr7MHQJJUGkQjKtd76qDCi,5,6,man,20.0,2,78.0,False,employed,False,False,False,35,healthy,0,0.0,113.0,113.0,113.0,21.47883202273041,64.3136,0,27.20756797726959,1152.4665694986545,0,0,0.0,0,0.0861
fTCr7MHQJJUGkQjKtd76qDCi,5,7,man,20.0,3,78.0,False,employed,False,False,False,35,healthy,0,0.0,113.0,113.0,113.0,21.822591842301566,12.9197,0,78.25770815769843,1230.724277656353,0,0,0.0,0,0.2178
fTCr7MHQJJUGkQjKtd76qDCi,5,8,man,20.0,4,78.0,False,employed,False,False,False,35,healthy,0,0.0,113.0,113.0,113.0,23.707541323942703,2.437,0,86.8554586760573,1317.5797363324102,0,0,0.0,0,0.1971
fTCr7MHQJJUGkQjKtd76qDCi,5,9,man,20.0,5,78.0,False,unemployed,False,False,False,10,healthy,0,0.0,113.0,0.0,0.0,12.0,0.0,0,-12.0,1305.5797363324102,0,21.0,0.0,0,0.0659
fTCr7MHQJJUGkQjKtd76qDCi,5,10,man,20.0,6,78.0,False,employed,False,False,False,35,healthy,0,0.0,113.0,113.0,113.0,25.75170843058884,3.0315,0,84.21679156941117,1389.7965279018215,0,0,0.0,0,0.111
fTCr7MHQJJUGkQjKtd76qDCi,5,11,man,20.0,7,78.0,False,employed,False,False,False,35,healthy,0,0.0,113.0,113.0,113.0,34.580108794464955,29.2238,0,49.19609120553504,1438.9926191073566,0,0,0.0,0,0.0621
fTCr7MHQJJUGkQjKtd76qDCi,5,12,man,20.0,8,78.0,False,employed,False,False,False,35,disabled,0,0.0,113.0,113.0,113.0,31.00935578929701,22.6524,0,59.33824421070298,1498.3308633180595,0,0,0.0,0,0.1736
fTCr7MHQJJUGkQjKtd76qDCi,6,1,man,20.0,9,78.0,False,employed,False,False,False,35,disabled,0,0.0,124.0,124.0,124.0,27.550647535824066,21.064,0,75.38535246417592,1573.7162157822354,0,0,0.0,0,0.1001
fTCr7MHQJJUGkQjKtd76qDCi,6,2,man,20.0,10,78.0,False,employed,False,False,False,35,healthy,0,0.0,124.0,124.0,124.0,28.54182287399726,58.9388,0,36.51937712600274,1610.2355929082382,0,0,0.0,0,0.1613
fTCr7MHQJJUGkQjKtd76qDCi,6,3,man,20.0,11,78.0,False,unemployed,False,False,False,10,disabled,5,0.0,124.0,0.0,0.0,12.0,0.0,0,-17.0,1593.2355929082382,0,21.0,0.0,0,0.1731
fTCr7MHQJJUGkQjKtd76qDCi,6,4,man,20.0,12,78.0,False,employed,False,False,False,35,disabled,0,0.0,124.0,124.0,124.0,39.35462112709234,12.5108,0,72.13457887290765,1665.370171781146,0,0,0.0,0,0.1748
fTCr7MHQJJUGkQjKtd76qDCi,6,5,man,21.0,1,78.0,False,employed,False,False,False,35,healthy,0,0.0,124.0,124.0,124.0,51.834981992229366,62.7793,0,9.385718007770642,1674.7558897889166,0,0,0.0,0,0.1564
fTCr7MHQJJUGkQjKtd76qDCi,6,6,man,21.0,2,78.0,False,employed,False,False,False,35,disabled,0,0.0,124.0,124.0,124.0,25.0254716810649,46.2058,0,52.768728318935096,1727.5246181078517,0,0,0.0,0,0.0782
fTCr7MHQJJUGkQjKtd76qDCi,6,7,man,21.0,3,78.0,False,employed,False,False,False,35,disabled,0,0.0,124.0,124.0,124.0,32.38096752857214,38.9786,0,52.64043247142786,1780.1650505792795,0,0,0.0,0,0.1353
fTCr7MHQJJUGkQjKtd76qDCi,6,8,man,21.0,4,78.0,False,employed,False,False,False,35,sick,0,0.0,124.0,124.0,124.0,31.61997040939244,41.3064,0,51.07362959060757,1831.2386801698872,0,0,0.0,0,0.1511
fTCr7MHQJJUGkQjKtd76qDCi,6,9,man,21.0,5,78.0,False,employed,False,False,False,35,healthy,0,0.0,124.0,124.0,124.0,28.395925300607704,68.6385,0,26.965574699392302,1858.20425486928,0,0,0.0,0,0.1542
fTCr7MHQJJUGkQjKtd76qDCi,6,10,man,21.0,6,78.0,False,employed,False,False,False,35,healthy,0,0.0,124.0,124.0,124.0,23.42548619996257,69.8926,0,30.68191380003742,1888.886168669317,0,0,0.0,0,0.1161
fTCr7MHQJJUGkQjKtd76qDCi,6,11,man,21.0,7,78.0,False,employed,False,False,False,35,healthy,0,0.0,124.0,124.0,124.0,40.13375651700308,0.5812,0,83.28504348299693,1972.171212152314,0,0,0.0,0,0.1982
fTCr7MHQJJUGkQjKtd76qDCi,6,12,man,21.0,8,78.0,False,employed,False,False,False,35,healthy,0,0.0,124.0,124.0,124.0,21.20923138228777,16.8456,0,85.94516861771223,2058.1163807700264,0,0,0.0,0,0.1328
fTCr7MHQJJUGkQjKtd76qDCi,7,1,man,21.0,9,78.0,False,employed,False,False,False,35,healthy,0,0.0,148.0,148.0,148.0,36.06378887002942,51.7568,0,60.17941112997059,2118.295791899997,0,0,0.0,0,0.1907
fTCr7MHQJJUGkQjKtd76qDCi,7,2,man,21.0,10,78.0,False,employed,False,False,False,35,sick,0,0.0,148.0,148.0,148.0,25.80548248819606,53.6124,0,68.58211751180394,2186.877909411801,0,0,0.0,0,0.1287
fTCr7MHQJJUGkQjKtd76qDCi,7,3,man,21.0,11,78.0,False,employed,False,False,False,35,healthy,0,0.0,148.0,148.0,148.0,43.808214560625466,10.4471,0,93.74468543937454,2280.622594851176,0,0,0.0,0,0.1236
fTCr7MHQJJUGkQjKtd76qDCi,7,4,man,21.0,12,78.0,False,employed,False,False,False,35,disabled,0,0.0,148.0,148.0,148.0,32.814820398902924,52.4372,0,62.74797960109708,2343.3705744522726,0,0,0.0,0,0.18
fTCr7MHQJJUGkQjKtd76qDCi,7,5,man,22.0,1,78.0,False,employed,False,False,False,35,healthy,0,0.0,148.0,148.0,148.0,26.11103779501998,26.1251,0,95.76386220498,2439.1344366572525,0,0,0.0,0,0.1693
fTCr7MHQJJUGkQjKtd76qDCi,7,6,man,22.0,2,78.0,False,employed,False,False,False,35,healthy,0,0.0,148.0,148.0,148.0,32.05677298141952,28.8089,0,87.13432701858048,2526.268763675833,0,0,0.0,0,0.2264
fTCr7MHQJJUGkQjKtd76qDCi,7,7,man,22.0,3,78.0,False,employed,False,False,False,35,sick,0,0.0,148.0,148.0,148.0,42.60722339113006,21.5067,0,83.88607660886994,2610.154840284703,0,0,0.0,0,0.2102
fTCr7MHQJJUGkQjKtd76qDCi,7,8,man,22.0,4,78.0,False,employed,False,False,False,35,healthy,0,0.0,148.0,148.0,148.0,33.78828973464301,9.5296,0,104.682110265357,2714.83695055006,0,0,0.0,0,0.1678
fTCr7MHQJJUGkQjKtd76qDCi,7,9,man,22.0,5,78.0,False,employed,False,False,False,35,healthy,0,0.0,148.0,148.0,148.0,42.31291572546973,192.2318,0,-86.54471572546973,2628.29223482459,0,0,0.0,0,0.1011
fTCr7MHQJJUGkQjKtd76qDCi,7,10,man,22.0,6,78.0,False,employed,False,False,False,35,healthy,0,0.0,148.0,148.0,148.0,33.93547557816271,40.1977,0,73.8668244218373,2702.159059246428,0,0,0.0,0,0.1416
fTCr7MHQJJUGkQjKtd76qDCi,7,11,man,22.0,7,78.0,False,employed,False,False,False,35,disabled,0,0.0,148.0,148.0,148.0,28.267206155208516,51.9433,0,67.78949384479148,2769.9485530912198,0,0,0.0,0,0.0
fTCr7MHQJJUGkQjKtd76qDCi,7,12,man,22.0,8,78.0,False,employed,False,False,False,35,disabled,0,0.0,148.0,148.0,148.0,31.89391683772668,56.4034,0,59.70268316227333,2829.6512362534927,0,0,0.0,0,0.1148
fTCr7MHQJJUGkQjKtd76qDCi,8,1,man,22.0,9,78.0,False,employed,False,False,False,35,healthy,0,0.0,175.0,175.0,175.0,39.06270064768075,54.429,0,81.50829935231926,2911.159535605812,0,0,0.0,0,0.1842
fTCr7MHQJJUGkQjKtd76qDCi,8,2,man,22.0,10,78.0,False,employed,False,False,False,35,healthy,0,0.0,175.0,175.0,175.0,40.1307311580534,30.2279,0,104.6413688419466,3015.8009044477585,0,0,0.0,0,0.0787
fTCr7MHQJJUGkQjKtd76qDCi,8,3,man,22.0,11,78.0,False,employed,True,False,False,35,sick,0,0.0,175.0,175.0,175.0,48.2868182141167,2.4482,0,124.26498178588332,3140.065886233642,0,0,0.0041666666666666,0,0.1649
fTCr7MHQJJUGkQjKtd76qDCi,8,4,man,22.0,12,78.0,False,employed,True,False,False,35,disabled,0,0.0,175.0,175.0,175.0,45.51930163511642,43.7487,0,85.73199836488358,3225.7978845985253,0,0,0.0041666666666666,0,0.1743
fTCr7MHQJJUGkQjKtd76qDCi,8,5,man,23.0,1,78.0,False,employed,True,False,False,35,disabled,0,0.0,175.0,175.0,175.0,37.41811096478255,33.0107,0,104.57118903521744,3330.3690736337426,0,0,0.0062499999999999,0,0.0668
fTCr7MHQJJUGkQjKtd76qDCi,8,6,man,23.0,2,78.0,False,employed,True,False,False,35,disabled,0,0.0,175.0,175.0,175.0,37.92683437106807,8.5147,0,128.5584656289319,3458.9275392626746,0,0,0.0062499999999999,0,0.1014
fTCr7MHQJJUGkQjKtd76qDCi,8,7,man,23.0,3,78.0,False,employed,True,False,False,35,healthy,0,0.0,175.0,175.0,175.0,51.82211814292243,32.4257,0,90.75218185707756,3549.679721119752,0,0,0.0062499999999999,0,0.2119
fTCr7MHQJJUGkQjKtd76qDCi,8,8,man,23.0,4,78.0,False,employed,True,False,False,35,healthy,0,0.0,175.0,175.0,175.0,53.74632980252673,22.772,0,98.48167019747328,3648.1613913172255,0,0,0.0062499999999999,0,0.1432
fTCr7MHQJJUGkQjKtd76qDCi,8,9,man,23.0,5,78.0,False,employed,True,False,False,35,healthy,0,0.0,175.0,175.0,175.0,30.469402104933536,146.003,0,-1.472402104933508,3646.688989212292,0,0,0.0062499999999999,0,0.0637
fTCr7MHQJJUGkQjKtd76qDCi,8,10,man,23.0,6,78.0,False,unemployed,True,False,False,10,sick,20,0.0,175.0,0.0,0.0,12.0,0.0,0,-32.0,3614.688989212292,0,21.0,0.0062499999999999,0,0.15
fTCr7MHQJJUGkQjKtd76qDCi,8,11,man,23.0,7,78.0,False,employed,True,False,False,35,healthy,0,0.0,175.0,175.0,175.0,58.37771220105253,32.1494,0,84.47288779894747,3699.161877011239,0,0,0.0062499999999999,0,0.0946
fTCr7MHQJJUGkQjKtd76qDCi,8,12,man,23.0,8,78.0,False,employed,True,False,False,35,healthy,0,0.0,175.0,175.0,175.0,26.22546823309177,28.3107,0,120.46383176690824,3819.6257087781473,0,0,0.0062499999999999,0,0.1113
fTCr7MHQJJUGkQjKtd76qDCi,9,1,man,23.0,9,78.0,False,employed,True,False,False,35,healthy,0,0.0,193.0,193.0,193.0,45.07020817368704,11.7458,0,136.18399182631296,3955.809700604461,0,0,0.0062499999999999,0,0.1029
fTCr7MHQJJUGkQjKtd76qDCi,9,2,man,23.0,10,78.0,False,employed,True,False,False,35,healthy,0,0.0,193.0,193.0,193.0,59.82354240188143,56.6681,0,76.50835759811855,4032.318058202579,0,0,0.0062499999999999,0,0.1055
fTCr7MHQJJUGkQjKtd76qDCi,9,3,man,23.0,11,78.0,False,employed,True,False,False,35,healthy,0,0.0,193.0,193.0,193.0,44.91952068734093,131.7472,0,16.333279312659073,4048.651337515238,0,0,0.0062499999999999,0,0.0012
fTCr7MHQJJUGkQjKtd76qDCi,9,4,man,23.0,12,78.0,False,employed,True,False,False,35,healthy,0,0.0,193.0,193.0,193.0,39.665946758442274,9.8948,0,143.43925324155774,4192.090590756796,0,0,0.0062499999999999,0,0.161
fTCr7MHQJJUGkQjKtd76qDCi,9,5,man,24.0,1,78.0,False,employed,True,False,False,35,healthy,0,0.0,193.0,193.0,193.0,50.60763518894839,29.5544,0,112.8379648110516,4304.928555567847,0,0,0.0062499999999999,0,0.1642
fTCr7MHQJJUGkQjKtd76qDCi,9,6,man,24.0,2,78.0,False,employed,True,False,False,35,disabled,0,0.0,193.0,193.0,193.0,43.83395651621435,59.3333,0,89.83274348378563,4394.761299051633,0,0,0.0062499999999999,0,0.1399
fTCr7MHQJJUGkQjKtd76qDCi,9,7,man,24.0,3,78.0,False,employed,True,False,False,35,healthy,0,0.0,193.0,193.0,193.0,51.900189908184906,23.4583,0,117.64151009181508,4512.402809143448,0,0,0.0062499999999999,0,0.0968
fTCr7MHQJJUGkQjKtd76qDCi,9,8,man,24.0,4,78.0,False,unemployed,True,False,False,10,disabled,5,0.0,193.0,0.0,0.0,12.0,0.0,0,-17.0,4495.402809143448,0,21.0,0.0062499999999999,0,0.0
fTCr7MHQJJUGkQjKtd76qDCi,9,9,man,24.0,5,78.0,False,employed,True,False,False,35,healthy,0,0.0,193.0,193.0,193.0,42.90826337566608,45.9077,0,104.18403662433391,4599.586845767782,0,0,0.0062499999999999,0,0.0
fTCr7MHQJJUGkQjKtd76qDCi,9,10,man,24.0,6,78.0,False,employed,True,False,False,35,healthy,0,0.0,193.0,193.0,193.0,41.81269399676305,24.1965,0,126.99080600323695,4726.577651771018,0,0,0.0062499999999999,0,0.1019
fTCr7MHQJJUGkQjKtd76qDCi,9,11,man,24.0,7,78.0,False,unemployed,True,False,False,10,sick,20,0.0,193.0,0.0,0.0,12.0,0.0,0,-32.0,4694.577651771018,0,21.0,0.0062499999999999,0,0.1053
fTCr7MHQJJUGkQjKtd76qDCi,9,12,man,24.0,8,78.0,False,employed,True,False,False,35,disabled,0,0.0,193.0,193.0,193.0,48.4943770453026,49.021,0,95.4846229546974,4790.062274725716,0,0,0.0062499999999999,0,0.0898
fTCr7MHQJJUGkQjKtd76qDCi,10,1,man,24.0,9,78.0,False,employed,True,False,False,35,disabled,0,0.0,226.0,226.0,226.0,50.66276109898504,100.3586,0,74.97863890101496,4865.040913626731,0,0,0.0062499999999999,0,0.1718
fTCr7MHQJJUGkQjKtd76qDCi,10,2,man,24.0,10,78.0,False,employed,True,False,False,35,healthy,0,0.0,226.0,226.0,226.0,49.33532181122382,126.4302,0,50.23447818877618,4915.275391815507,0,0,0.0062499999999999,0,0.06
fTCr7MHQJJUGkQjKtd76qDCi,10,3,man,24.0,11,78.0,False,employed,True,False,False,35,healthy,0,0.0,226.0,226.0,226.0,65.67738280809716,42.018,0,118.30461719190284,5033.58000900741,0,0,0.0062499999999999,0,0.0786
fTCr7MHQJJUGkQjKtd76qDCi,10,4,man,24.0,12,78.0,False,employed,True,False,False,35,sick,0,0.0,226.0,226.0,226.0,39.73455024164925,7.8701,0,178.39534975835073,5211.975358765761,0,0,0.0062499999999999,0,0.1313
fTCr7MHQJJUGkQjKtd76qDCi,10,5,man,25.0,1,78.0,False,employed,True,False,False,35,disabled,0,0.0,226.0,226.0,226.0,33.12215004114352,8.5457,0,184.3321499588565,5396.307508724617,0,0,0.0062499999999999,0,0.0786
fTCr7MHQJJUGkQjKtd76qDCi,10,6,man,25.0,2,78.0,False,employed,True,False,False,35,healthy,0,0.0,226.0,226.0,226.0,56.27977695394178,17.5943,0,152.1259230460582,5548.433431770675,0,0,0.0062499999999999,0,0.0653
